V,V_in,I_in,I_sps,V_sps
-0.19999999999999848,-0.1999901,-4.463925e-09,0.0,464582.0
-0.19999999999999848,-0.1999912,-4.189928e-09,0.0,464110.0
-0.19999999999999848,-0.1999903,-4.148955e-09,0.0,464996.0
-0.19999999999999848,-0.1999891,-4.164883e-09,0.0,463413.0
-0.19999999999999848,-0.19999,-4.234495e-09,0.0,464415.0
-0.19999999999999848,-0.1999911,-4.195821e-09,0.0,470334.0
-0.19999999999999848,-0.1999899,-4.203248e-09,0.0,464314.0
-0.19999999999999848,-0.1999903,-4.183488e-09,0.0,464581.0
-0.09999999999999848,-0.09999439,-4.151407e-09,0.0,216027.0
-0.09999999999999848,-0.09999515,-4.148187e-09,0.0,215532.0
-0.09999999999999848,-0.09999527,-4.239626e-09,0.0,214972.0
-0.09999999999999848,-0.09999409,-4.164652e-09,0.0,215240.0
-0.09999999999999848,-0.09999429,-4.145893e-09,0.0,212705.0
-0.09999999999999848,-0.09999397,-4.142369e-09,0.0,214051.0
-0.09999999999999848,-0.09999467,-4.18219e-09,0.0,214235.0
-0.09999999999999848,-0.09999456,-4.158603e-09,0.0,212765.0
-0.09999999999999848,-0.09999468,-4.160213e-09,0.0,215543.0
-0.09999999999999848,-0.09999447,-4.161206e-09,0.0,217505.0
1.5265566588595902e-15,1.252956e-05,-4.157529e-09,0.0,-33726.0
1.5265566588595902e-15,1.266647e-05,-4.164424e-09,0.0,-23401.0
1.5265566588595902e-15,1.25296e-05,-4.19153e-09,0.0,-23610.0
1.5265566588595902e-15,1.252951e-05,-4.190002e-09,0.0,-26048.0
1.5265566588595902e-15,1.198203e-05,-4.229588e-09,0.0,-36952.0
1.5265566588595902e-15,1.211887e-05,-4.177898e-09,0.0,-40353.0
1.5265566588595902e-15,1.198203e-05,-4.085239e-09,0.0,-24375.0
1.5265566588595902e-15,1.266642e-05,-4.234645e-09,0.0,-33856.0
1.5265566588595902e-15,1.184499e-05,-4.145734e-09,0.0,-34769.0
1.5265566588595902e-15,1.294029e-05,-4.192452e-09,0.0,-28227.0
0.10000000000000153,0.1000051,-4.137696e-09,0.0,-279348.0
0.10000000000000153,0.1000045,-4.172616e-09,0.0,-288182.0
0.10000000000000153,0.100005,-4.134097e-09,0.0,-289163.0
0.10000000000000153,0.1000043,-4.124828e-09,0.0,-285232.0
0.10000000000000153,0.100005,-4.159598e-09,0.0,-297678.0
0.10000000000000153,0.1000045,-4.148261e-09,0.0,-280349.0
0.10000000000000153,0.1000044,-4.174224e-09,0.0,-283210.0
0.10000000000000153,0.1000047,-4.145047e-09,0.0,-289868.0
0.10000000000000153,0.1000049,-4.137848e-09,0.0,-280019.0
0.10000000000000153,0.1000048,-4.198117e-09,0.0,-281700.0
0.20000000000000154,0.2000075,-4.144816e-09,0.0,-534856.0
0.20000000000000154,0.2000073,-4.239462e-09,0.0,-535338.0
0.20000000000000154,0.2000088,-4.167253e-09,0.0,-537391.0
0.20000000000000154,0.2000076,-4.152855e-09,0.0,-538771.0
0.20000000000000154,0.2000083,-4.1429e-09,0.0,-535693.0
0.20000000000000154,0.2000076,-4.122604e-09,0.0,-535074.0
0.20000000000000154,0.2000085,-4.114567e-09,0.0,-535686.0
0.20000000000000154,0.2000082,-4.119392e-09,0.0,-535797.0
0.20000000000000154,0.2000089,-4.169857e-09,0.0,-535872.0
0.20000000000000154,0.2000076,-4.117861e-09,0.0,-535363.0
0.30000000000000154,0.3000033,-4.128506e-09,0.0,-790345.0
0.30000000000000154,0.3000048,-4.09511e-09,0.0,-787723.0
0.30000000000000154,0.3000037,-4.113723e-09,0.0,-784262.0
0.30000000000000154,0.3000038,-4.135619e-09,0.0,-788461.0
